,admiración,sorpresa,optimismo,afecto,ira,miedo,tristeza,calma,alegría,odio,asco
10,"{""Username"":""Hamama"", ""pronoun"":""elle"", ""message"":""Encontré un nuevo trabajo después de semanas sin uno con salarios y beneficios más altos.""}","{""Username"":""Roar"", ""pronoun"":""elle"", ""message"":""Estoy sorprendido. No parece un tipo que alguna vez engañaría a su esposa, ¿verdad?""}","{""Username"":""Yudit"", ""pronoun"":""elle"", ""message"":""A pesar de las adversidades, siempre me mantengo optimista y nunca pierdo la esperanza.""}","{""Username"":""Jurgen"", ""pronoun"":""elle"", ""message"":""Cuando mi esposo se hizo un escáner y nos enteramos de que no tenía cáncer.""}","{""Username"":""Axel"", ""pronoun"":""ella"", ""message"":""Estoy harto de siempre tener que lidiar con sus caprichos. Ya no puedo más.""}","{""Username"":""Shu"", ""pronoun"":""ella"", ""message"":""Siento miedo cada vez que veo una araña, incluso las más pequeñas me generan pánico.""}","{""Username"":""Wenwen"", ""pronoun"":""ella"", ""message"":""Es triste ver cómo la violencia doméstica aún es un problema latente en nuestra sociedad.""}","{""Username"":""Sinan"", ""pronoun"":""elle"", ""message"":""El aroma de las flores me calma y me devuelve la paz que necesito.""}","{""Username"":""Sarela"", ""pronoun"":""el"", ""message"":""Me alegra mucho poder probar nuevos sabores y disfrutar de la gastronomía de diferentes culturas.""}","{""Username"":""Liselotte"", ""pronoun"":""el"", ""message"":""Me irrita que las personas siempre estén buscando conflictos y peleas sin ninguna razón.""}","{""Username"":""Rosangel"", ""pronoun"":""ella"", ""message"":""El sabor insípido de la carne me provocó un estado de asco casi incontrolable.""}"
11,"{""Username"":""Graciliano"", ""pronoun"":""el"", ""message"":""¡Mi hijo menor obtuvo una calificación aprobatoria en matemáticas! ha trabajado duro este año""}","{""Username"":""Jonattan"", ""pronoun"":""ella"", ""message"":""Me sorprendió mucho que me eligieran para este papel en la obra de teatro.""}","{""Username"":""Raimunda"", ""pronoun"":""ella"", ""message"":""Hoy comí una comida deliciosa y nutritiva, me siento optimista sobre mantener una alimentación saludable.""}","{""Username"":""Melek"", ""pronoun"":""elle"", ""message"":""Siento total simpatía por mis hijos que sufren mentalmente porque la vida es demasiado estimulante.""}","{""Username"":""Shamas"", ""pronoun"":""elle"", ""message"":""@usuario @usuario @usuario @usuario ¿te gusta/amas a Louis Farrakhan porque es racista o antisemita? ¿Cuál?""}","{""Username"":""Laurentina"", ""pronoun"":""el"", ""message"":""El miedo a no ser suficiente hace que siempre me exija más de lo necesario.""}","{""Username"":""Djillali"", ""pronoun"":""el"", ""message"":""Me entristece pensar en todas las injusticias que ocurren a diario en el mundo.""}","{""Username"":""Alenjandro"", ""pronoun"":""el"", ""message"":""Tomo distancia de las preocupaciones diarias y me sumerjo en la calma del presente.""}","{""Username"":""Liqin"", ""pronoun"":""el"", ""message"":""Mis padres me han dado una sorpresa muy especial. ¡No puedo contener mi alegría!""}","{""Username"":""Yongbin"", ""pronoun"":""ella"", ""message"":""Me consume el odio cuando veo la falta de empatía y compasión hacia los demás.""}","{""Username"":""Luna"", ""pronoun"":""ella"", ""message"":""Ver a una persona comiendo insectos de forma deliberada me provoca asco y rechazo.""}"
12,"{""Username"":""Emelita"", ""pronoun"":""ella"", ""message"":""Me colocaron en una compañía multinacional con buenos ingresos y estaba feliz por eso.""}","{""Username"":""Youseff"", ""pronoun"":""ella"", ""message"":""Me quedé sin palabras cuando mi pareja me hizo una sorprendente serenata bajo la luna.""}","{""Username"":""Nelba"", ""pronoun"":""ella"", ""message"":""Vi un episodio nuevo y divertido de un programa de televisión que me gusta.""}","{""Username"":""Abubacarr"", ""pronoun"":""el"", ""message"":""Mi marido me compró entradas para ir a un concierto y me sorprendió con ellas.""}","{""Username"":""Suliman"", ""pronoun"":""elle"", ""message"":""EE. UU., deben unirse, no separarse #nevertrump, él promueve el odio y los combustibles""}","{""Username"":""Batul"", ""pronoun"":""el"", ""message"":""Siento miedo al cruzar un puente alto, a pesar de saber que está bien construido.""}","{""Username"":""Branimir"", ""pronoun"":""elle"", ""message"":""creo que es la parte de sentirse estúpido porque no podía decir que estabas mintiendo""}","{""Username"":""Soufyane"", ""pronoun"":""ella"", ""message"":""La calma me ayudó a determinar qué es realmente importante y qué no lo es.""}","{""Username"":""Rodaina"", ""pronoun"":""ella"", ""message"":""La alegría de ayudar a los demás es una de las sensaciones más gratificantes.""}","{""Username"":""Fidela"", ""pronoun"":""elle"", ""message"":""Me disgusta la falta de higiene y el descuido por parte de algunas personas.""}","{""Username"":""Aleksandrina"", ""pronoun"":""el"", ""message"":""Sorprendentemente, una masa gorda y pegajosa salió del drenaje, provocando una sensación de asco.""}"
13,"{""Username"":""Ricarda"", ""pronoun"":""elle"", ""message"":""Completé un curso en línea de bienes raíces de horas que me llevó meses.""}","{""Username"":""Abdramane"", ""pronoun"":""elle"", ""message"":""No tenía la menor idea de que sabías pintar tan bien. Me has sorprendido.""}","{""Username"":""Lachman"", ""pronoun"":""ella"", ""message"":""Estoy leyendo un libro inspirador que me ayuda a mantener un estado de ánimo optimista.""}","{""Username"":""Oreste"", ""pronoun"":""elle"", ""message"":""Mi hija ingresó a sus estudios superiores en la misma escuela donde completó sus estudios.""}","{""Username"":""Inge"", ""pronoun"":""el"", ""message"":""Me pone furioso que mi vecino siempre ponga música a todo volumen durante la noche.""}","{""Username"":""Hecham"", ""pronoun"":""ella"", ""message"":""Me siento inquieto, también conocido como inútil o perezoso, cuando tomo largos descansos mientras escribo.""}","{""Username"":""Stanislava"", ""pronoun"":""elle"", ""message"":""La tristeza me acompaña cuando miro al pasado y me arrepiento de decisiones que tomé.""}","{""Username"":""Nahuel"", ""pronoun"":""elle"", ""message"":""Es necesario dejar la tecnología de lado para obtener la paz interior que necesito.""}","{""Username"":""Yuanyuan"", ""pronoun"":""elle"", ""message"":""Sentí una gran alegría al escuchar la risa de mi hijo por primera vez.""}","{""Username"":""Estel"", ""pronoun"":""elle"", ""message"":""@user @user .¿Puedes decir #ConstruirEseMuro#ConstruirEseMuro #ConstruirEseMuro #ConstruirEseMuro #ConstruirEseMuro#ConstruirEseMuro #ConstruirEseMuro #ConstruirEseMuro #ConstruirEseMuro#ConstruirEseMuro #ConstruirEseMuro #ConstruirEseMuro #ConstruirEseMuro#ConstruirEseMuro #ConstruirT""}","{""Username"":""Vianney"", ""pronoun"":""elle"", ""message"":""La falta de ética y valores en algunas empresas me produce un asco inmenso.""}"
14,"{""Username"":""Gotzon"", ""pronoun"":""ella"", ""message"":""Encontré un par de pantalones que estaban en oferta y me quedaron muy bien.""}","{""Username"":""Nacer"", ""pronoun"":""el"", ""message"":""No podía creer que mi jefe me diera un aumento inesperado en mi salario.""}","{""Username"":""Tina"", ""pronoun"":""elle"", ""message"":""La fuerza del optimismo radica en la capacidad de encontrar belleza en cada experiencia.""}","{""Username"":""Nichel"", ""pronoun"":""elle"", ""message"":""Asistí a una comida compartida divertida en el trabajo para el Cinco de Mayo.""}","{""Username"":""Fuencisla"", ""pronoun"":""elle"", ""message"":""Me perturba que haya quienes disfruten difundiendo rumores falsos para dañar la reputación de otros.""}","{""Username"":""Arume"", ""pronoun"":""el"", ""message"":""Sentí un escalofrío recorriendo mi espalda al escuchar las risas macabras en el cementerio.""}","{""Username"":""Marisa"", ""pronoun"":""el"", ""message"":""Siento que los anteojos falsos me harán parecer mayor y un poco más autoritario también.""}","{""Username"":""Cristiane"", ""pronoun"":""el"", ""message"":""Las tibias aguas del mar acarician mi piel y me llenan de calma y serenidad.""}","{""Username"":""Hoover"", ""pronoun"":""ella"", ""message"":""No siempre me siento alegre y muy a menudo tiro la oración por la ventana.""}","{""Username"":""Belia"", ""pronoun"":""el"", ""message"":""Pero anoche tttttttttttttttttt... esa perra me estaba confundiendo muchísimo... cuando recibí una llamada histérica.""}","{""Username"":""Vetuta"", ""pronoun"":""el"", ""message"":""Me da asco la doble moral y la falta de integridad en algunas personas.""}"
15,"{""Username"":""Claudino"", ""pronoun"":""el"", ""message"":""Comprar artículos virtuales en un juego móvil y recibir varios de los artículos que quería.""}","{""Username"":""Isabell"", ""pronoun"":""elle"", ""message"":""¡Madre mía! No puedo creer que hayas conseguido la entrevista con el famoso escritor.""}","{""Username"":""Licia"", ""pronoun"":""el"", ""message"":""Mi dedicación y esfuerzo me brindan resultados positivos, lo que me hace sentir optimista.""}","{""Username"":""Harish"", ""pronoun"":""el"", ""message"":""Pasé la noche jugando juegos de mesa con amigos y la pasé muy bien.""}","{""Username"":""Zhijun"", ""pronoun"":""ella"", ""message"":""@user Grateful Trump no tiene un perro en la Casa Blanca. Es un hombre cruel.""}","{""Username"":""Lutgarda"", ""pronoun"":""el"", ""message"":""Sintió un miedo irracional cuando las luces se apagaron repentinamente en medio de la tormenta.""}","{""Username"":""Francesc"", ""pronoun"":""ella"", ""message"":""La tristeza me acompaña como una sombra, envolviéndome y empañando mi visión de la vida.""}","{""Username"":""Mikheil"", ""pronoun"":""elle"", ""message"":""Soñaba con traer una tranquilidad al mundo y descubrí la calma en mí mismo.""}","{""Username"":""Aboubakary"", ""pronoun"":""ella"", ""message"":""@usuario gracias!! Definitivamente me siento mucho mejor hoy y sus mensajes también me animan ☺️""}","{""Username"":""Aizhen"", ""pronoun"":""ella"", ""message"":""Me jode que la gente difunda rumores y chismes para dañar la reputación de otros.""}","{""Username"":""Lucimara"", ""pronoun"":""ella"", ""message"":""""El ver cómo alguien trata con crueldad a un animal inocente me da asco.""""}"
16,"{""Username"":""Prudencio"", ""pronoun"":""ella"", ""message"":""Hice la última parada de metro del día después de bajarme de un vuelo.""}","{""Username"":""Urszula"", ""pronoun"":""elle"", ""message"":""Al visitar una ciudad desconocida, me sorprendió encontrar una tienda con productos de mi país.""}","{""Username"":""Krassimir"", ""pronoun"":""ella"", ""message"":""Realicé una pequeña inversión y estoy lleno de optimismo, confío en que obtendré grandes ganancias.""}","{""Username"":""Ludek"", ""pronoun"":""ella"", ""message"":""Mi esposa comprando ropa nueva cuando fue a un ""Día de chicas"" con su mamá.""}","{""Username"":""Sandita"", ""pronoun"":""el"", ""message"":""La violencia gratuita me produce un sentimiento de ira y tristeza al mismo tiempo.""}","{""Username"":""Limberth"", ""pronoun"":""el"", ""message"":""El miedo al cambio me hace aferrarme a situaciones conocidas aunque no me hagan feliz.""}","{""Username"":""Tonka"", ""pronoun"":""el"", ""message"":""La tristeza se apoderó de mi vida y no sé cómo liberarme de ella.""}","{""Username"":""Fundadora"", ""pronoun"":""ella"", ""message"":""Nadar en aguas cristalinas me sumergió en un estado de calma y serenidad incomparables.""}","{""Username"":""Hernando"", ""pronoun"":""elle"", ""message"":""Eso suena genial . ¿Has estado en la cima de la Torre de la Perla?""}","{""Username"":""Elixane"", ""pronoun"":""elle"", ""message"":""Me enfada que la gente no tenga respeto por los demás y sus opiniones.""}","{""Username"":""Nasim"", ""pronoun"":""el"", ""message"":""Me provocó un gran asco ver cómo esa persona se burlaba de los demás.""}"
17,"{""Username"":""Siriman"", ""pronoun"":""ella"", ""message"":""El mes pasado me hizo muy feliz comprar un celular nuevo con mi propio dinero.""}","{""Username"":""Daily"", ""pronoun"":""ella"", ""message"":""Me sorprendió gratamente recibir elogios por mi trabajo en una presentación ante mis compañeros.""}","{""Username"":""Mayla"", ""pronoun"":""elle"", ""message"":""Cuando Fargo regresó a la televisión hace un par de semanas, eso me hizo feliz.""}","{""Username"":""Chantal"", ""pronoun"":""elle"", ""message"":""Salir a disfrutar de una buena comida en un buffet local con mi cónyuge.""}","{""Username"":""Eliete"", ""pronoun"":""el"", ""message"":""¿Por qué sales tan tarde del trabajo? La oficina cierra a las seis, ¿no?""}","{""Username"":""Maqsood"", ""pronoun"":""ella"", ""message"":""La simple idea de encontrarme cara a cara con un fantasma me aterroriza y paraliza.""}","{""Username"":""Arion"", ""pronoun"":""el"", ""message"":""@usuario, sí, de acuerdo: creo que era un miembro de la familia y cubrieron #triste""}","{""Username"":""Yacin"", ""pronoun"":""elle"", ""message"":""Tener una charla profunda y significativa con alguien cercano me provoca una gran alegría.""}","{""Username"":""Yassa"", ""pronoun"":""ella"", ""message"":""Es la bicicleta de montaña de ciclismo de velocidades más nueva. ¡Estos son realmente caros!""}","{""Username"":""Beatriu"", ""pronoun"":""ella"", ""message"":""No puedo soportar la violencia en las relaciones familiares. El amor no debe doler, nunca.""}","{""Username"":""Mykhailo"", ""pronoun"":""el"", ""message"":""Una profunda repulsión me invadió al oler los restos en el cubo para la basura.""}"
18,"{""Username"":""Leonhard"", ""pronoun"":""ella"", ""message"":""Encontré una moneda de veinticinco centavos en mis pantalones después de lavar la ropa.""}","{""Username"":""Eliam"", ""pronoun"":""ella"", ""message"":""¡No puedo creer que hayas conseguido boletos para el concierto de mi banda favorita!""}","{""Username"":""Abdennasser"", ""pronoun"":""elle"", ""message"":""Me rodeo de colores vibrantes y objetos que transmiten alegría y optimismo en mi entorno.""}","{""Username"":""Antolino"", ""pronoun"":""el"", ""message"":""Nuestro hijo menor ahora sabe cómo ""contar un chiste"" y sabe cuándo está siendo gracioso.""}","{""Username"":""Teodora"", ""pronoun"":""ella"", ""message"":""Estoy harto de siempre tener que lidiar con sus caprichos. Ya no puedo más.""}","{""Username"":""Zorayda"", ""pronoun"":""ella"", ""message"":""Me da miedo perder el control de una situación y no poder manejarla adecuadamente.""}","{""Username"":""Fernand"", ""pronoun"":""el"", ""message"":""Mi vida se ha convertido en un oscuro abismo lleno de tristeza y desesperanza.""}","{""Username"":""Jugatx"", ""pronoun"":""el"", ""message"":""Pasear por un parque rodeado de árboles me hace sentir en paz y calma.""}","{""Username"":""Fedora"", ""pronoun"":""ella"", ""message"":""Me hace feliz saber que RIT se preocupa por lo que me hace feliz.""}","{""Username"":""Anya"", ""pronoun"":""ella"", ""message"":""No puedo soportar a las personas que no respetan la privacidad de los demás.""}","{""Username"":""Eladino"", ""pronoun"":""el"", ""message"":""La sensación de desagrado cuando toqué algo viscoso y pegajoso me provocó un gran asco.""}"
19,"{""Username"":""Uri"", ""pronoun"":""el"", ""message"":""Comencé mi última pasantía de mi carrera en la facultad de derecho en Nueva York.""}","{""Username"":""Nassera"", ""pronoun"":""el"", ""message"":""¡Dios mío! Esto ha superado todas mis expectativas, nunca pensé que sería tan emocionante.""}","{""Username"":""Yuneida"", ""pronoun"":""el"", ""message"":""Encontrar un programa que es realmente agradable de ver en Netflix me hizo feliz.""}","{""Username"":""Sulami"", ""pronoun"":""ella"", ""message"":""Tuve una cena romántica con mi pareja y nuestros sentimientos de amor se intensificaron.""}","{""Username"":""Heliodoro"", ""pronoun"":""el"", ""message"":""@usuario eres un mentiroso corrupto traidor!!! ¡¡¡Nadie quiere oír más de tus mentiras!!! #CorrupciónDeepState""}","{""Username"":""Tamari"", ""pronoun"":""elle"", ""message"":""Ver una araña gigante en la pared de mi habitación me produce un miedo indescriptible.""}","{""Username"":""Avelina"", ""pronoun"":""el"", ""message"":""Me siento triste cuando veo a personas mayores abandonadas y olvidadas en los asilos.""}","{""Username"":""Isabela"", ""pronoun"":""elle"", ""message"":""La práctica de mindfulness me permitió cultivar la calma y estar presente en el momento.""}","{""Username"":""Pacifica"", ""pronoun"":""el"", ""message"":""EN MI JARDÍN, ORDENÉ TODAS LAS MACETAS MUY HERMOSAMENTE. LO QUE ME HACE FELIZ.""}","{""Username"":""Gheorghita"", ""pronoun"":""el"", ""message"":""Ahora todas estas azadas hablan de que NECESITAN UNA PERRA GUCCI SER YO MISMO""}","{""Username"":""Darlene"", ""pronoun"":""ella"", ""message"":""Sentí un asco insuperable al ver cómo se maltrataba a los animales en ese lugar.""}"
20,"{""Username"":""Farrukh"", ""pronoun"":""ella"", ""message"":""Recibí una bonificación muy grande de mis empleadores, una que fue inesperada y muy oportuna.""}","{""Username"":""Trinidad"", ""pronoun"":""elle"", ""message"":""Me sorprendió gratamente recibir un regalo en mi puerta sin saber quién lo envió.""}","{""Username"":""Merete"", ""pronoun"":""elle"", ""message"":""Vi a mi esposo jugar nuestro videojuego favorito durante horas durante el fin de semana.""}","{""Username"":""Jinzhu"", ""pronoun"":""el"", ""message"":""Recibir un abrazo de un amigo cercano me llena de afecto y fortaleza emocional.""}","{""Username"":""Henrique"", ""pronoun"":""el"", ""message"":""@usuario, sin embargo, usted y todos los demás expertos ingleses tienen miedo de criticarlo""}","{""Username"":""Shamira"", ""pronoun"":""elle"", ""message"":""El miedo a hablar en público me impide expresar mis ideas con seguridad y confianza.""}","{""Username"":""Begoña"", ""pronoun"":""ella"", ""message"":""""La tristeza es el último abrazo que queda cuando todo lo demás se ha desvanecido.""""}","{""Username"":""Romica"", ""pronoun"":""elle"", ""message"":""Vi que todos los bulbos que había plantado hace meses finalmente comenzaron a florecer.""}","{""Username"":""Laurencio"", ""pronoun"":""elle"", ""message"":""@user @user grim debería encontrar a Matt Hardy roto porque puede borrar todo jajaja""}","{""Username"":""Vasilev"", ""pronoun"":""ella"", ""message"":""No puedo soportar la violencia en las relaciones familiares. El amor no debe doler, nunca.""}","{""Username"":""Fily"", ""pronoun"":""elle"", ""message"":""No puedo creer que haya personas que disfruten viendo cirugías, para mí son un asco.""}"
21,"{""Username"":""Bettina"", ""pronoun"":""el"", ""message"":""Acabo de aprobar mi examen ITIL. y me preparé para el examen en solo días.""}","{""Username"":""Roberta"", ""pronoun"":""ella"", ""message"":""Quedé impresionado cuando vi la puesta de sol desde la cima de la montaña.""}","{""Username"":""Fikret"", ""pronoun"":""ella"", ""message"":""Todo el día no había trabajo y, por lo tanto, veía películas. Me sentí relajado.""}","{""Username"":""Neyda"", ""pronoun"":""ella"", ""message"":""Anoche fui con unos amigos a Sonic y nos divertimos juntos tomando un helado.""}","{""Username"":""Tiana"", ""pronoun"":""el"", ""message"":""Siento una gran frustración e ira cuando veo a personas maltratando a sus hijos.""}","{""Username"":""Ohiana"", ""pronoun"":""elle"", ""message"":""Escuchar risas macabras provenientes de un lugar vacío me llenó de un terror indescriptible.""}","{""Username"":""Lahoussine"", ""pronoun"":""el"", ""message"":""La tristeza me abraza cuando pienso en todos los sueños que no se han cumplido.""}","{""Username"":""Miladys"", ""pronoun"":""ella"", ""message"":""El silencio de la noche me llena de un hermoso sentimiento de tranquilidad y calma.""}","{""Username"":""Santana"", ""pronoun"":""el"", ""message"":""Estaba feliz a la hora de la cena porque hice el desayuno para la cena.""}","{""Username"":""Reymundo"", ""pronoun"":""ella"", ""message"":""@user ¡Saque a estos delincuentes de las carreteras y de las calles! #BackTheBlue #BuildThatWall""}","{""Username"":""Xiaozhen"", ""pronoun"":""elle"", ""message"":""La vista de la sangre me produce un ligero asco, no puedo evitar sentirme incómoda.""}"
22,"{""Username"":""Ailton"", ""pronoun"":""el"", ""message"":""Cuando mi médico me dijo que tenía un nan perfecto, me puse muy feliz.""}","{""Username"":""Aiyong"", ""pronoun"":""elle"", ""message"":""¡Increíble! Me sorprendió encontrarme a mi profesor de la escuela primaria en el supermercado.""}","{""Username"":""Franciszek"", ""pronoun"":""ella"", ""message"":""Me siento alegre y agradecido por todas las personas maravillosas que tengo en mi vida.""}","{""Username"":""Diko"", ""pronoun"":""elle"", ""message"":""Llevé a mi perro al Farmer's Market de fin de semana por primera vez.""}","{""Username"":""Liduvina"", ""pronoun"":""el"", ""message"":""Conozco el dolor que sienten los padres cuando un niño enfurecido se vuelve violento.""}","{""Username"":""Jacira"", ""pronoun"":""elle"", ""message"":""El miedo a las alturas no me permitía disfrutar de las vistas desde el mirador.""}","{""Username"":""Yered"", ""pronoun"":""ella"", ""message"":""Odio estar en un ambiente donde constantemente me siento rechazado, dejado de lado y olvidado.""}","{""Username"":""Ubaldino"", ""pronoun"":""ella"", ""message"":""Disfruto de los momentos de quietud en los que puedo reflexionar sobre mi vida.""}","{""Username"":""Arnas"", ""pronoun"":""el"", ""message"":""Había visitado un edificio famoso en mi ciudad natal con un VIP del estado""}","{""Username"":""Ysabel"", ""pronoun"":""el"", ""message"":""No hay lugar para el odio en un mundo que necesita amor y compasión.""}","{""Username"":""Mildred"", ""pronoun"":""el"", ""message"":""Después de oír las malas palabras de aquella señora, solo sentía asco por la situación.""}"
23,"{""Username"":""Jessenia"", ""pronoun"":""ella"", ""message"":""Encontrar mi apartamento en un hermoso bloque de terreno con paisajes y buenos vecinos.""}","{""Username"":""Alecu"", ""pronoun"":""ella"", ""message"":""No puedo creer que mi hermana esté embarazada, fue una sorpresa para toda la familia.""}","{""Username"":""Antero"", ""pronoun"":""elle"", ""message"":""Vi un video de un concierto en vivo en youtube que fue bastante bueno.""}","{""Username"":""Shaista"", ""pronoun"":""el"", ""message"":""Recibí un regalo personalizado que demostraba un gran conocimiento y afecto por mis gustos.""}","{""Username"":""Leonte"", ""pronoun"":""el"", ""message"":""Me molesta sobremanera cuando alguien abusa de su poder para afligir a los demás.""}","{""Username"":""Javed"", ""pronoun"":""ella"", ""message"":""Cuando me encuentro en lugares oscuros y desconocidos, el miedo se apodera de mí.""}","{""Username"":""Baroudi"", ""pronoun"":""elle"", ""message"":""Ver cómo caen las gotas de lluvia por la ventana me provoca una tristeza melancólica.""}","{""Username"":""Humilde"", ""pronoun"":""el"", ""message"":""Un abrazo cálido de un ser querido transmite una sensación de calma y seguridad.""}","{""Username"":""Fernanda"", ""pronoun"":""ella"", ""message"":""me sentí y me siento honrado de fotografiar para la nueva colección de ffayth""}","{""Username"":""Hortensia"", ""pronoun"":""ella"", ""message"":""No puedo soportar la ignorancia y la falta de interés por aprender y crecer.""}","{""Username"":""Guoqing"", ""pronoun"":""ella"", ""message"":""La falta de higiene en algunos lugares públicos me da asco, no puedo evitarlo.""}"
24,"{""Username"":""Zubair"", ""pronoun"":""ella"", ""message"":""Me alegré cuando supe que podía pagar el alquiler y la factura de la luz.""}","{""Username"":""Xiaowei"", ""pronoun"":""ella"", ""message"":""Guau ! Eso es rápido ! No creo que viajemos tan rápido por la autopista.""}","{""Username"":""Teresita"", ""pronoun"":""elle"", ""message"":""Pude ver guardianes de la galaxia, una película que quería ver desde hace mucho tiempo.""}","{""Username"":""Camara"", ""pronoun"":""el"", ""message"":""Mis amigos y yo estamos dando grandes pasos en un proyecto que estamos comenzando juntos.""}","{""Username"":""Ruska"", ""pronoun"":""el"", ""message"":""@usuario, sin embargo, usted y todos los demás expertos ingleses tienen miedo de criticarlo""}","{""Username"":""Adasat"", ""pronoun"":""el"", ""message"":""Me aterra la idea de enfrentarme a una situación de peligro sin poder defenderme.""}","{""Username"":""Sabiniana"", ""pronoun"":""elle"", ""message"":""Aunque no hemos hablado con Jeff, la noticia es muy triste e impactante. RIP Jeffrey""}","{""Username"":""Xisca"", ""pronoun"":""elle"", ""message"":""El abrazo de un ser querido me transmite una sensación de calma y seguridad.""}","{""Username"":""Yilena"", ""pronoun"":""el"", ""message"":""Celebré mi cumpleaños rodeado de amigos y la alegría de recibir buenos deseos fue emocionante.""}","{""Username"":""Emre"", ""pronoun"":""ella"", ""message"":""@user @user .¿Puedes decir #ConstruirEseMuro#ConstruirEseMuro #ConstruirEseMuro #ConstruirEseMuro #ConstruirEseMuro#ConstruirEseMuro #ConstruirEseMuro #ConstruirEseMuro #ConstruirEseMuro#ConstruirEseMuro #ConstruirEseMuro #ConstruirEseMuro #ConstruirEseMuro#ConstruirEseMuro #ConstruirT""}","{""Username"":""Soundous"", ""pronoun"":""ella"", ""message"":""Me siento enferma y contraigo asco cada vez que tengo que pasar por la habitación.""}"
25,"{""Username"":""Rytis"", ""pronoun"":""elle"", ""message"":""Descubrí que perdí libras después de un par de semanas de probar un nuevo cambio.""}","{""Username"":""Joel"", ""pronoun"":""el"", ""message"":""Me sorprendió gratamente cuando mis padres me dieron las llaves de mi primer carro.""}","{""Username"":""Salomia"", ""pronoun"":""el"", ""message"":""Cada día es una oportunidad para aprender y crecer, eso me llena de optimismo.""}","{""Username"":""Jianwei"", ""pronoun"":""elle"", ""message"":""Cuando mis dos hijos están en la lista del decano y me sorprenden por ello.""}","{""Username"":""Rolando"", ""pronoun"":""el"", ""message"":""Me enfurece que algunos piensen que pueden burlarse de los demás sin ninguna consecuencia.""}","{""Username"":""Anselma"", ""pronoun"":""el"", ""message"":""Siento un miedo atroz al compromiso. La idea de establecer relaciones duraderas me aterra.""}","{""Username"":""Expiracion"", ""pronoun"":""ella"", ""message"":""A veces, la tristeza me abruma tanto que no puedo salir de la cama.""}","{""Username"":""Merien"", ""pronoun"":""el"", ""message"":""La calma me rodea cuando estoy en silencio y puedo escuchar mis propios pensamientos.""}","{""Username"":""Kamelia"", ""pronoun"":""elle"", ""message"":""Me siento muy risueña y optimista, aunque siento que probablemente debería estar malhumorado y sombrío.""}","{""Username"":""Sugoi"", ""pronoun"":""ella"", ""message"":""Odio cuando la gente es racista y discrimina a otros por su origen étnico.""}","{""Username"":""Orosia"", ""pronoun"":""elle"", ""message"":""El líquido que había en el charco me resultó extremadamente repugnante y me causó asco.""}"
26,"{""Username"":""Beniamin"", ""pronoun"":""ella"", ""message"":""Presenté mis impuestos y no debía nada de dinero. Esperaba deber cerca de $.""}","{""Username"":""Mariona"", ""pronoun"":""ella"", ""message"":""Me sorprendió gratamente ver cómo mi hermana menor se había convertido en una gran bailarina.""}","{""Username"":""Insa"", ""pronoun"":""el"", ""message"":""Cuando veo a las personas ayudándose mutuamente, me llena de esperanza para un mundo mejor.""}","{""Username"":""Fredy"", ""pronoun"":""ella"", ""message"":""Llevar a mis hijos a la casa de mis hermanos para ir a pescar.""}","{""Username"":""Marybel"", ""pronoun"":""el"", ""message"":""Cuando la ira nos domina, perdemos la capacidad de razonar y actuar de manera justa.""}","{""Username"":""Elpidia"", ""pronoun"":""ella"", ""message"":""Cada vez que suena el timbre de la puerta, siento un estremecimiento de miedo.""}","{""Username"":""Nevena"", ""pronoun"":""ella"", ""message"":""Me siento triste al ver cómo el tiempo nos arrebata todo aquello que valoramos.""}","{""Username"":""Sheng"", ""pronoun"":""elle"", ""message"":""La calma se apodera de mí cuando me rodeo de objetos que me transmiten serenidad.""}","{""Username"":""Silke"", ""pronoun"":""elle"", ""message"":""prefiero sentirme valorado que solo ahorrar dinero prefiero trabajar con personas que conozco personalmente""}","{""Username"":""Akram"", ""pronoun"":""ella"", ""message"":""Me disgusta tu falta de humildad y cómo siempre quieres ser el centro de atención.""}","{""Username"":""Aiert"", ""pronoun"":""el"", ""message"":""No puedo ocultar mi asco ante las actitudes racistas y discriminatorias de algunas personas.""}"
